Tipo 1,Tipo 2,Tipo 3,Patogeno
180,95,102,23
178,95,103,24
178,96,103,23
177,94,104,25
174,95,105,26
175,94,105,26
177,94,103,26
178,96,100,26
180,95,99,26
177,98,100,25
176,98,101,25
178,98,102,22
175,99,104,22
175,99,104,22
175,99,104,22
177,98,102,23
178,98,101,23
179,98,100,23
181,95,100,24
179,95,100,26
178,94,102,26
179,94,102,25
177,94,103,26
175,95,104,26
176,93,105,26
175,94,105,26
175,93,105,27
176,94,103,27
177,93,103,27
177,93,104,26
177,94,103,26
177,95,103,25
176,96,104,24
177,95,104,24
179,95,103,23
176,96,104,24
175,96,107,22
174,96,108,22
174,99,107,20
175,97,107,21
174,96,109,21
174,96,109,21
178,96,105,21
179,95,104,22
179,96,103,22
181,96,102,21
180,95,104,21
180,96,104,20
180,96,104,20
179,97,103,21
180,95,104,21
181,94,104,21
181,95,103,21
181,95,103,21
181,94,103,22
181,94,103,22
181,93,104,22
178,95,105,22
177,94,106,23
177,94,106,23
174,95,108,23
173,96,108,23
174,97,106,23
173,95,108,24
168,95,112,25
169,96,110,25
168,96,111,25
168,98,109,25
171,97,109,23
171,96,109,24
170,95,111,24
171,97,109,23
170,98,109,23
168,99,110,23
167,100,111,22
170,101,109,20
169,103,107,21
169,103,107,21
171,102,106,21
175,99,105,21
177,98,104,21
176,96,105,23
176,96,105,23
176,95,107,22
176,95,107,22
177,94,107,22
178,95,105,22
177,97,104,22
175,97,105,23
174,97,106,23
172,97,108,23
171,98,109,22
170,98,111,21
171,98,112,19
170,99,113,18
168,100,114,18
166,101,114,19
163,102,115,20
164,101,114,21
166,98,116,20
166,98,116,20
167,98,113,22
171,96,112,21
172,94,113,21
170,96,114,20
169,96,115,20
171,95,115,19
172,94,115,19
167,96,118,19
167,97,115,21
168,96,112,24
169,98,109,24
170,98,109,23
169,99,111,21
169,99,111,21
167,100,111,22
168,101,109,22
169,101,110,20
170,100,109,21
169,99,113,19
169,98,115,18
166,98,118,18
168,97,117,18
168,97,117,18
169,96,115,20
169,96,115,20
169,95,116,20
169,95,114,22
174,94,112,20
175,95,109,21
176,94,111,19
175,95,111,19
177,93,111,19
176,94,110,20
176,94,108,22
178,91,108,23
178,91,108,23
179,91,107,23
179,90,107,24
180,90,106,24
179,90,107,24
182,89,104,25
182,88,105,25
178,89,107,26
178,90,107,25
178,91,107,24
178,92,105,25
178,92,105,25
178,93,104,25
178,94,104,24
177,94,104,25
177,93,105,25
176,94,106,24
174,95,109,22
176,93,109,22
173,94,111,22
176,93,110,21
177,93,110,20
174,94,109,23
175,94,107,24
175,95,107,23
175,94,109,22
175,95,109,21
174,96,109,21
175,96,109,20
176,96,108,20
176,97,108,19
175,98,109,18
175,98,109,18
176,100,107,17
175,102,106,17
177,101,105,17
176,102,105,17
179,101,103,17
177,101,103,19
179,100,103,18
179,100,103,18
179,98,105,18
177,99,105,19
180,98,102,20
180,98,103,19
181,96,103,20
181,97,102,20
181,98,101,20
184,96,100,20
183,95,102,20
183,93,104,20
183,92,105,20
185,92,105,18
186,91,105,18
186,92,107,15
184,91,108,17
186,89,109,16
186,87,110,17
185,87,110,18
185,87,110,18
186,88,108,18
185,87,108,20
186,86,107,21
184,87,109,20
183,86,111,20
182,85,113,20
182,85,113,20
182,84,114,20
180,86,117,17
180,88,115,17
181,86,116,17
181,86,115,18
181,85,115,19
180,87,114,19
182,87,113,18
180,88,113,19
182,88,112,18
183,86,113,18
181,86,115,18
182,85,116,17
183,83,116,18
184,83,114,19
183,83,114,20
186,82,113,19
185,82,114,19
184,82,115,19
185,82,113,20
186,82,112,20
185,85,109,21
183,85,109,23
184,84,112,20
183,85,114,18
185,83,116,16
185,83,116,16
183,85,115,17
181,87,114,18
183,87,113,17
184,86,114,16
184,86,113,17
185,86,112,17
184,86,112,18
184,87,113,16
184,87,113,16
185,88,112,15
186,87,113,14
185,89,112,14
183,90,113,14
185,89,112,14
186,89,111,14
190,88,109,13
189,89,109,13
189,89,109,13
192,87,108,13
190,90,105,15
190,88,106,16
189,88,106,17
188,89,105,18
190,88,104,18
191,87,104,18
190,86,107,17
188,87,108,17
186,88,109,17
187,88,108,17
186,88,108,18
187,87,109,17
186,88,108,18
187,87,108,18
188,86,109,17
190,86,107,17
188,88,107,17
190,86,106,18
190,85,107,18
191,86,105,18
190,89,102,19
191,88,102,19
193,88,100,19
194,87,99,20
194,87,98,21
194,87,98,21
192,87,100,21
191,87,101,21
192,85,102,21
190,85,102,23
191,83,103,23
190,84,104,22
189,85,104,22
188,88,102,22
190,87,102,21
188,87,105,20
187,86,106,21
188,87,103,22
189,86,104,21
189,86,104,21
187,86,105,22
188,84,106,22
190,83,106,21
190,82,106,22
190,82,106,22
188,82,106,24
190,81,105,24
190,81,106,23
192,81,107,20
191,82,107,20
190,83,108,19
191,84,106,19
193,83,105,19
192,83,105,20
192,83,104,21
190,83,106,21
193,80,106,21
194,82,104,20
194,82,105,19
193,83,105,19
193,83,105,19
191,84,106,19
190,81,110,19
189,81,111,19
190,82,110,18
190,82,110,18
190,82,110,18
190,82,110,18
189,82,110,19
191,82,107,20
187,84,108,21
187,84,108,21
187,85,108,20
186,85,107,22
186,84,108,22
186,83,109,22
186,82,109,23
187,83,107,23
187,82,106,25
186,82,107,25
184,81,110,25
182,79,113,26
181,79,114,26
182,77,115,26
183,77,117,23
184,76,117,23
184,76,117,23
181,76,119,24
179,76,120,25
179,75,121,25
178,77,121,24
178,77,121,24
179,75,121,25
178,75,123,24
178,76,120,26
177,76,118,29
178,75,118,29
173,78,119,30
174,77,119,30
172,78,120,30
173,79,118,30
176,75,118,31
177,75,118,30
175,76,116,33
173,78,117,32
172,77,119,32
172,77,119,32
174,76,120,30
174,76,120,30
175,76,119,30
174,76,119,31
173,76,118,33
173,76,119,32
175,75,119,31
175,73,120,32
176,72,120,32
177,71,120,32
174,73,120,33
175,73,119,33
173,74,122,31
177,73,119,31
177,74,118,31
175,74,119,32
174,74,119,33
172,75,121,32
171,76,122,31
170,76,123,31
171,76,122,31
171,77,121,31
170,77,121,32
170,78,120,32
171,77,120,32
171,76,122,31
170,75,125,30
172,75,124,29
171,75,125,29
169,75,127,29
169,74,128,29
168,74,128,30
168,74,129,29
166,75,129,30
170,74,126,30
171,73,125,31
171,73,125,31
172,71,127,30
174,72,126,28
173,72,127,28
174,71,127,28
177,71,124,28
174,71,127,28
175,70,125,30
173,71,126,30
175,71,126,28
178,70,125,27
177,71,124,28
178,70,124,28
181,69,122,28
184,71,118,27
183,72,118,27
185,72,116,27
185,71,118,26
185,70,120,25
185,70,119,26
182,71,119,28
181,72,117,30
181,73,117,29
178,73,119,30
179,72,120,29
178,72,122,28
179,71,122,28
177,71,122,30
177,72,121,30
176,72,122,30
173,73,121,33
174,74,120,32
173,75,120,32
172,75,120,33
169,76,123,32
168,74,123,35
169,74,123,34
170,74,122,34
171,73,120,36
172,72,119,37
173,72,119,36
174,70,121,35
172,71,121,36
171,70,122,37
171,70,121,38
171,70,120,39
172,70,120,38
172,67,122,39
174,67,121,38
175,67,121,37
176,68,121,35
176,68,121,35
178,68,120,34
177,67,122,34
176,67,124,33
176,69,124,31
175,69,124,32
175,70,123,32
175,70,123,32
176,70,122,32
178,68,124,30
179,66,123,32
180,67,121,32
180,66,122,32
177,65,124,34
176,65,125,34
178,64,125,33
175,65,126,34
178,64,124,34
178,66,123,33
177,66,123,34
178,65,122,35
177,64,123,36
178,62,124,36
181,62,122,35
183,61,122,34
182,60,122,36
181,61,121,37
183,60,121,36
183,61,120,36
183,59,122,36
180,58,124,38
179,59,123,39
179,59,124,38
181,59,123,37
178,60,123,39
178,60,122,40
177,60,122,41
179,61,120,40
179,61,120,40
179,61,121,39
181,60,120,39
182,60,117,41
184,60,115,41
184,59,116,41
185,60,116,39
184,60,117,39
182,61,118,39
186,59,116,39
187,59,117,37
185,60,117,38
184,61,115,40
183,61,115,41
180,61,116,43
180,60,117,43
179,62,117,42
180,60,118,42
180,60,116,44
178,60,116,46
177,59,118,46
177,60,117,46
177,59,120,44
178,59,119,44
178,58,120,44
179,59,119,43
181,58,119,42
181,58,119,42
180,56,122,42
178,56,123,43
177,55,123,45
178,56,122,44
176,57,122,45
175,57,122,46
175,56,123,46
175,56,122,47
173,56,121,50
172,58,121,49
175,56,121,48
174,56,121,49
175,56,119,50
173,58,118,51
173,58,117,52
175,58,116,51
173,56,119,52
175,54,121,50
176,54,121,49
175,55,120,50
175,56,119,50
176,55,118,51
175,54,120,51
175,54,120,51
176,53,119,52
176,53,119,52
178,53,117,52
178,51,119,52
176,50,121,53
176,51,119,54
176,52,120,52
173,52,123,52
173,52,123,52
178,51,122,49
179,51,120,50
179,51,123,47
179,52,121,48
181,50,123,46
182,48,123,47
181,48,122,49
181,48,123,48
181,48,121,50
181,50,120,49
182,50,118,50
183,51,116,50
183,51,116,50
181,51,116,52
180,51,113,56
180,51,111,58
180,52,112,56
182,52,111,55
182,52,112,54
186,54,108,52
187,54,107,52
188,54,107,51
190,54,106,50
189,54,106,51
189,53,106,52
190,52,106,52
189,51,107,53
187,52,108,53
186,54,107,53
186,54,106,54
185,55,107,53
186,55,106,53
184,55,105,56
185,54,106,55
187,54,105,54
188,54,104,54
187,54,103,56
181,56,105,58
178,56,106,60
178,56,106,60
179,54,106,61
176,54,108,62
179,54,108,59
180,55,107,58
179,55,110,56
179,57,109,55
179,56,110,55
178,56,110,56
178,56,108,58
177,56,109,58
176,56,109,59
176,57,108,59
176,57,109,58
175,56,107,62
174,56,106,64
176,56,105,63
175,57,104,64
174,56,104,66
173,57,104,66
173,57,105,65
174,57,104,65
173,56,109,62
170,56,109,65
167,57,108,68
166,58,107,69
168,58,105,69
170,58,105,67
171,58,103,68
171,60,100,69
171,59,99,71
169,59,99,73
171,58,100,71
172,59,98,71
172,60,97,71
175,59,97,69
176,59,99,66
175,59,102,64
175,58,103,64
175,59,103,63
172,59,104,65
176,58,104,62
177,57,105,61
177,57,105,61
176,59,104,61
177,59,104,60
178,58,104,60
175,58,104,63
178,57,103,62
179,58,102,61
180,58,102,60
180,59,102,59
179,60,102,59
181,59,103,57
181,58,103,58
178,58,104,60
179,58,107,56
177,59,107,57
174,59,107,60
177,59,106,58
179,58,106,57
178,57,106,59
178,57,106,59
175,56,110,59
174,56,111,59
170,57,109,64
170,56,111,63
168,54,113,65
168,53,114,65
167,54,114,65
166,54,113,67
164,55,111,70
167,55,110,68
168,56,110,66
167,54,112,67
167,54,109,70
166,54,109,71
166,54,109,71
166,53,112,69
167,53,111,69
168,53,111,68
167,53,111,69
169,53,111,67
168,53,112,67
168,53,111,68
170,51,113,66
172,51,111,66
170,50,112,68
167,53,110,70
167,52,112,69
169,52,112,67
168,52,112,68
170,51,112,67
170,52,111,67
174,52,109,65
170,51,108,71
170,51,109,70
169,51,109,71
172,50,109,69
173,49,109,69
171,49,110,70
174,49,109,68
175,48,110,67
175,48,110,67
175,49,108,68
178,48,107,67
178,47,109,66
172,47,110,71
174,47,108,71
174,47,108,71
177,48,106,69
178,48,105,69
177,48,106,69
182,48,104,66
181,49,105,65
181,48,106,65
182,47,107,64
184,47,107,62
184,46,107,63
184,47,106,63
183,47,107,63
185,47,107,61
187,48,106,59
191,48,105,56
192,48,106,54
193,46,107,54
193,49,105,53
194,49,104,53
197,49,103,51
198,49,103,50
200,49,101,50
199,50,98,53
201,50,97,52
201,50,95,54
201,50,95,54
199,50,96,55
196,51,97,56
196,52,96,56
195,52,96,57
196,53,96,55
196,53,97,54
197,53,97,53
193,55,99,53
193,54,101,52
193,54,102,51
194,54,105,47
193,54,106,47
190,54,110,46
189,54,109,48
189,54,109,48
191,54,109,46
192,54,109,45
192,53,110,45
191,53,111,45
191,53,111,45
189,53,111,47
188,53,111,48
186,54,111,49
186,54,112,48
184,55,112,49
188,54,111,47
188,54,110,48
187,53,111,49
189,53,111,47
187,52,112,49
187,52,113,48
185,52,113,50
184,52,113,51
185,51,113,51
187,49,114,50
184,48,117,51
183,48,120,49
180,48,122,50
178,48,125,49
175,48,127,50
176,48,126,50
174,48,127,51
174,48,126,52
172,48,126,54
175,47,126,52
174,46,127,53
174,46,125,55
175,46,127,52
180,46,124,50
180,46,124,50
182,46,122,50
180,46,122,52
181,46,122,51
179,46,124,51
180,46,123,51
176,47,126,51
174,46,128,52
173,47,127,53
172,47,130,51
172,47,129,52
172,47,129,52
173,48,127,52
170,48,126,56
169,49,126,56
168,50,125,57
168,49,125,58
169,49,124,58
170,50,123,57
170,50,123,57
170,51,121,58
170,51,121,58
169,52,120,59
173,51,119,57
176,52,119,53
177,50,118,55
179,51,113,57
179,52,112,57
177,52,113,58
176,52,113,59
176,53,112,59
178,54,112,56
177,54,112,57
175,54,112,59
177,55,109,59
180,56,107,57
183,55,104,58
185,55,103,57
187,55,106,52
188,55,107,50
188,55,106,51
187,56,105,52
188,56,106,50
189,56,106,49
190,55,108,47
193,54,109,44
193,52,111,44
192,51,110,47
193,48,111,48
192,47,112,49
194,47,112,47
194,47,113,46
194,45,115,46
195,45,115,45
196,45,115,44
195,47,112,46
196,48,111,45
195,47,111,47
193,49,112,46
195,49,110,46
195,49,112,44
196,50,112,42
194,47,113,46
196,46,111,47
197,46,112,45
195,47,114,44
196,48,112,44
196,50,109,45
198,49,108,45
199,48,108,45
201,47,108,44
199,47,109,45
198,47,108,47
197,46,109,48
194,47,110,49
191,48,111,50
190,47,113,50
189,48,111,52
188,48,111,53
187,49,112,52
187,48,113,52
188,48,113,51
189,48,114,49
188,48,114,50
187,48,115,50
184,50,115,51
183,51,115,51
183,50,116,51
182,50,116,52
179,50,116,55
180,51,115,54
182,50,114,54
183,52,114,51
183,51,116,50
182,51,117,50
180,51,117,52
178,50,118,54
176,51,118,55
177,51,118,54
178,50,118,54
176,49,120,55
176,49,121,54
175,49,122,54
173,49,124,54
173,48,125,54
173,49,125,53
170,50,127,53
170,49,127,54
172,50,126,52
173,50,124,53
174,50,124,52
177,48,125,50
176,48,126,50
177,48,126,49
179,46,124,51
187,44,123,46
189,42,124,45
191,43,123,43
192,43,124,41
192,43,124,41
191,42,125,42
192,40,125,43
190,39,126,45
188,40,124,48
187,41,126,46
189,41,126,44
187,41,128,44
187,41,128,44
189,40,128,43
186,40,128,46
186,40,128,46
184,41,129,46
184,41,131,44
185,41,133,41
187,41,132,40
186,41,132,41
185,41,132,42
184,41,133,42
185,41,131,43
185,41,130,44
185,42,131,42
184,42,131,43
184,43,129,44
183,44,129,44
185,44,128,43
182,44,128,46
179,45,131,45
179,45,130,46
179,44,131,46
179,43,133,45
178,43,133,46
177,42,134,47
179,42,135,44
179,42,134,45
181,42,132,45
179,42,133,46
178,42,133,47
179,41,132,48
178,40,133,49
179,40,132,49
183,41,129,47
180,41,132,47
178,39,134,49
176,39,134,51
175,40,134,51
175,39,136,50
178,38,133,51
177,38,133,52
178,38,132,52
180,38,133,49
182,38,131,49
180,39,133,48
179,38,134,49
176,38,135,51
177,39,135,49
177,39,136,48
179,38,136,47
179,37,136,48
179,37,135,49
180,37,135,48
180,37,135,48
181,36,134,49
181,35,134,50
181,36,134,49
181,36,134,49
181,35,135,49
181,36,135,48
181,37,136,46
181,37,136,46
180,36,136,48
183,36,136,45
183,35,137,45
183,34,138,45
183,35,139,43
183,35,140,42
183,35,138,44
182,37,139,42
182,37,139,42
184,37,138,41
182,36,139,43
182,37,140,41
182,36,141,41
181,36,142,41
182,36,140,42
181,35,139,45
181,35,139,45
184,38,138,40
183,38,137,42
182,38,136,44
181,38,135,46
184,38,134,44
185,38,133,44
184,40,133,43
186,41,132,41
188,41,131,40
186,41,132,41
188,40,132,40
191,40,130,39
195,40,129,36
193,42,129,36
193,42,129,36
194,42,128,36
195,42,127,36
196,44,124,36
198,44,122,36
197,45,123,35
197,47,122,34
196,48,122,34
196,48,122,34
199,47,122,32
198,47,122,33
199,46,123,32
196,47,122,35
196,47,122,35
195,49,121,35
194,48,123,35
192,48,123,37
192,48,123,37
193,49,123,35
194,48,124,34
195,49,121,35
196,50,118,36
196,51,117,36
197,51,116,36
194,52,117,37
194,51,117,38
196,51,116,37
197,51,115,37
195,52,114,39
196,51,114,39
195,52,114,39
199,50,113,38
200,51,114,35
201,50,115,34
200,51,115,34
203,51,113,33
204,51,113,32
200,52,114,34
198,50,117,35
199,50,116,35
198,47,118,37
200,47,118,35
200,47,116,37
199,48,116,37
200,47,116,37
200,48,114,38
200,48,114,38
204,47,112,37
202,47,114,37
203,46,113,38
203,46,113,38
202,46,115,37
202,47,112,39
201,47,113,39
203,47,112,38
204,46,111,39
205,45,110,40
205,44,111,40
209,44,110,37
207,44,111,38
208,44,111,37
208,44,111,37
208,44,110,38
207,44,110,39
207,43,111,39
207,43,112,38
206,44,114,36
205,42,118,35
206,42,115,37
207,41,115,37
208,43,115,34
208,43,116,33
209,43,114,34
209,43,114,34
207,42,116,35
206,43,116,35
204,43,117,36
204,43,117,36
204,42,118,36
204,41,118,37
204,42,119,35
206,42,119,33
204,42,121,33
204,42,121,33
203,42,122,33
199,44,121,36
198,43,122,37
198,42,124,36
199,40,125,36
198,40,126,36
198,41,126,35
195,41,126,38
193,42,123,42
194,42,122,42
195,41,124,40
197,40,125,38
195,40,125,40
196,40,125,39
199,41,122,38
199,41,124,36
202,41,124,33
202,41,126,31
203,40,127,30
202,40,127,31
199,40,128,33
198,40,128,34
197,40,127,36
198,40,129,33
195,40,131,34
194,40,131,35
191,40,135,34
192,40,135,33
192,40,134,34
189,40,134,37
189,39,133,39
188,39,133,40
187,39,132,42
185,40,132,43
184,39,133,44
184,40,132,44
186,39,134,41
186,38,135,41
185,39,134,42
183,39,136,42
183,39,137,41
182,39,138,41
180,40,139,41
180,39,140,41
177,38,142,43
176,37,143,44
176,37,143,44
177,37,141,45
180,37,140,43
178,37,142,43
182,37,139,42
182,37,138,43
182,37,138,43
183,37,136,44
184,37,135,44
180,38,136,46
182,38,134,46
183,37,137,43
184,37,136,43
185,37,134,44
185,37,134,44
184,37,132,47
183,38,133,46
182,39,130,49
183,38,130,49
183,38,130,49
183,39,131,47
181,40,129,50
181,39,133,47
178,41,131,50
175,41,135,49
175,42,133,50
177,43,130,50
177,43,130,50
179,42,130,49
179,41,133,47
181,41,132,46
182,41,132,45
184,41,129,46
183,40,131,46
183,40,132,45
182,39,133,46
183,40,133,44
182,41,134,43
184,41,132,43
184,39,133,44
184,38,135,43
182,39,134,45
184,39,133,44
184,38,133,45
182,39,132,47
181,38,134,47
182,38,134,46
182,38,135,45
180,39,136,45
180,38,137,45
181,39,136,44
181,41,136,42
182,41,135,42
183,41,134,42
182,42,132,44
182,42,133,43
182,43,134,41
182,43,133,42
182,44,132,42
182,45,129,44
182,45,130,43
180,45,131,44
185,44,130,41
185,44,130,41
185,45,129,41
186,45,127,42
187,45,125,43
186,45,124,45
188,45,123,44
189,45,122,44
189,45,122,44
189,45,123,43
189,45,123,43
187,45,124,44
187,45,124,44
190,44,122,44
192,44,122,42
193,44,121,42
192,44,120,44
193,43,122,42
193,43,121,43
191,42,122,45
188,42,123,47
189,42,123,46
190,42,123,45
189,40,126,45
189,40,126,45
186,40,127,47
188,40,126,46
185,40,128,47
184,41,127,48
185,41,126,48
186,41,125,48
183,41,125,51
183,41,125,51
181,41,127,51
180,41,130,49
179,41,130,50
179,41,130,50
178,41,130,51
177,41,130,52
175,41,130,54
174,40,131,55
175,38,133,54
176,37,135,52
177,37,135,51
176,37,135,52
176,38,135,51
177,38,136,49
176,38,137,49
174,38,138,50
173,37,138,52
172,37,139,52
172,38,139,51
172,37,139,52
173,36,138,53
174,35,138,53
173,35,139,53
174,33,141,52
177,33,139,51
181,34,136,49
180,34,136,50
179,33,136,52
179,33,137,51
179,33,136,52
178,33,137,52
180,33,134,53
179,33,133,55
178,33,132,57
176,33,134,57
172,34,134,60
171,34,135,60
170,35,134,61
170,35,134,61
169,35,134,62
168,34,133,65
167,33,133,67
168,33,133,66
170,34,133,63
168,34,134,64
166,34,135,65
166,35,133,66
165,35,134,66
167,36,134,63
166,36,136,62
165,36,135,64
168,37,135,60
169,37,137,57
167,38,140,55
168,34,140,58
170,34,138,58
172,35,137,56
172,36,136,56
173,35,136,56
171,35,137,57
170,35,136,59
171,35,137,57
171,35,137,57
169,37,138,56
168,37,138,57
168,37,139,56
166,36,140,58
164,36,141,59
163,36,141,60
164,36,139,61
163,36,140,61
164,36,141,59
163,36,141,60
163,35,140,62
164,35,140,61
161,35,142,62
162,35,142,61
163,36,142,59
166,35,144,55
165,35,145,55
163,35,147,55
165,36,145,54
166,36,144,54
163,36,145,56
162,36,145,57
166,36,144,54
161,37,145,57
163,37,144,56
161,37,144,58
159,37,147,57
159,37,147,57
160,37,146,57
159,37,143,61
160,38,142,60
160,38,145,57
160,37,143,60
160,38,142,60
161,37,141,61
159,37,142,62
161,37,140,62
162,37,139,62
161,37,139,63
162,36,140,62
162,35,141,62
162,34,142,62
160,34,143,63
163,33,141,63
164,34,139,63
165,34,138,63
166,34,136,64
166,34,135,65
167,33,134,66
166,33,134,67
168,34,130,68
170,35,129,66
168,34,129,69
165,33,131,71
166,34,131,69
164,34,131,71
164,36,132,68
161,36,132,71
161,36,131,72
165,36,131,68
165,37,130,68
167,37,130,66
167,36,133,64
166,36,132,66
167,36,131,66
166,35,132,67
166,34,132,68
165,35,131,69
165,35,133,67
166,34,135,65
166,33,135,66
164,34,136,66
163,34,135,68
163,34,136,67
161,33,139,67
161,33,141,65
162,33,140,65
162,33,140,65
165,32,139,64
167,32,137,64
168,31,137,64
164,32,136,68
163,33,134,70
166,34,130,70
168,34,129,69
166,35,129,70
168,35,128,69
167,37,128,68
166,38,129,67
164,40,128,68
166,39,128,67
164,40,129,67
166,40,128,66
166,39,129,66
164,39,130,67
164,39,130,67
161,40,129,70
163,40,129,68
164,40,128,68
167,39,127,67
168,40,126,66
167,39,128,66
167,40,127,66
166,40,126,68
165,40,125,70
169,40,124,67
171,39,122,68
172,40,124,64
172,40,124,64
172,40,123,65
173,40,125,62
173,40,125,62
172,40,126,62
169,40,127,64
168,39,128,65
166,38,130,66
167,38,130,65
166,37,132,65
165,37,134,64
165,36,134,65
164,35,138,63
163,35,137,65
163,35,137,65
162,35,135,68
161,35,134,70
160,37,132,71
159,36,133,72
160,37,131,72
160,38,130,72
160,38,131,71
158,38,131,73
157,38,132,73
158,37,131,74
157,37,132,74
158,37,132,73
160,36,131,73
162,36,131,71
161,36,134,69
161,36,135,68
162,37,134,67
161,37,134,68
162,38,131,69
166,37,132,65
167,37,130,66
165,38,132,65
165,40,128,67
166,40,129,65
165,40,132,63
165,40,130,65
165,42,129,64
162,43,131,64
163,43,131,63
162,41,134,63
162,39,135,64
161,40,134,65
163,40,133,64
164,40,132,64
165,39,133,63
165,39,134,62
167,39,131,63
167,38,131,64
169,38,129,64
167,39,128,66
167,40,125,68
166,40,125,69
163,40,127,70
162,41,127,70
164,42,125,69
165,41,126,68
166,41,126,67
164,41,128,67
165,39,129,67
166,36,132,66
164,36,134,66
165,35,132,68
167,37,129,67
168,36,129,67
166,37,128,69
168,37,128,67
168,37,127,68
167,36,127,70
170,36,126,68
170,36,127,67
170,36,127,67
168,36,128,68
168,36,129,67
168,37,128,67
169,37,129,65
172,35,131,62
172,35,130,63
172,35,130,63
172,35,129,64
169,36,129,66
170,36,128,66
171,37,128,64
171,40,125,64
167,40,127,66
168,41,128,63
169,41,128,62
168,42,126,64
168,42,126,64
168,42,125,65
170,41,125,64
170,42,125,63
170,42,124,64
172,42,125,61
173,41,124,62
173,41,124,62
175,41,124,60
169,41,127,63
170,40,127,63
170,40,127,63
168,40,129,63
167,40,130,63
167,40,130,63
168,40,129,63
168,39,128,65
169,40,129,62
172,40,128,60
174,41,128,57
175,40,133,52
175,39,136,50
174,39,136,51
174,38,137,51
173,38,136,53
171,37,138,54
171,37,140,52
172,37,140,51
171,38,140,51
171,39,141,49
172,38,141,49
171,39,140,50
172,39,139,50
171,39,139,51
172,39,138,51
172,40,139,49
169,40,139,52
167,39,140,54
167,40,139,54
168,38,138,56
169,37,139,55
170,38,138,54
170,38,138,54
167,38,141,54
166,38,141,55
166,38,141,55
168,39,139,54
169,39,137,55
171,38,138,53
170,38,140,52
173,39,137,51
174,39,137,50
173,40,138,49
172,40,138,50
172,40,137,51
171,40,138,51
169,40,138,53
169,39,140,52
167,36,143,54
167,37,143,53
165,36,144,55
165,37,143,55
165,36,144,55
161,37,145,57
162,36,146,56
163,35,148,54
162,35,148,55
165,35,146,54
165,34,145,56
162,34,146,58
161,33,149,57
161,32,149,58
159,32,149,60
163,32,147,58
165,31,147,57
166,31,147,56
165,31,147,57
163,32,147,58
164,32,146,58
164,32,146,58
165,33,146,56
166,33,146,55
166,34,144,56
168,32,144,56
166,32,145,57
165,32,146,57
164,32,145,59
163,31,146,60
161,31,146,62
158,32,144,66
157,32,145,66
156,32,145,67
156,32,144,68
154,33,145,68
154,33,146,67
155,32,146,67
157,31,144,68
156,30,145,69
155,30,145,70
153,31,145,71
154,32,144,70
152,33,144,71
152,33,142,73
151,33,142,74
152,32,141,75
152,32,141,75
151,31,143,75
149,32,144,75
148,33,144,75
147,33,144,76
147,34,143,76
147,31,146,76
145,31,145,79
142,31,146,81
142,32,145,81
141,30,147,82
140,30,147,83
140,30,147,83
141,30,145,84
143,30,144,83
141,30,145,84
141,30,145,84
143,33,138,86
141,34,139,86
142,34,138,86
139,34,138,89
140,34,138,88
139,33,142,86
140,32,144,84
137,32,145,86
138,32,146,84
137,32,146,85
136,35,147,82
135,35,147,83
133,34,149,84
135,33,148,84
133,32,149,86
131,32,150,87
130,32,150,88
131,32,149,88
131,32,148,89
131,31,149,89
133,30,147,90
132,30,146,92
133,32,146,89
131,32,148,89
130,32,150,88
130,32,151,87
128,34,152,86
124,34,153,89
124,35,154,87
122,35,154,89
125,36,153,86
126,34,153,87
126,35,152,87
128,36,153,83
129,36,154,81
128,37,152,83
129,37,153,81
130,37,152,81
132,37,153,78
131,36,152,81
134,34,150,82
136,34,150,80
138,35,150,77
139,34,150,77
139,33,150,78
140,32,151,77
139,34,149,78
137,33,150,80
139,30,153,78
139,31,153,77
139,32,152,77
138,32,151,79
139,32,150,79
139,32,152,77
139,33,152,76
137,33,151,79
139,33,152,76
140,34,151,75
140,34,152,74
141,34,151,74
140,34,151,75
139,34,152,75
137,34,152,77
137,34,152,77
136,35,154,75
133,34,154,79
134,34,155,77
136,34,156,74
138,32,159,71
141,31,158,70
143,31,159,67
144,32,157,67
144,31,161,64
142,31,162,65
145,32,162,61
148,32,160,60
146,32,161,61
144,32,161,63
146,31,160,63
145,31,161,63
146,32,161,61
146,32,161,61
146,31,162,61
148,30,162,60
148,29,163,60
147,29,163,61
146,30,163,61
144,30,165,61
144,30,164,62
143,30,163,64
143,27,166,64
144,27,166,63
145,28,162,65
146,28,162,64
148,28,161,63
148,27,160,65
148,26,160,66
146,27,161,66
148,29,160,63
147,29,159,65
145,29,161,65
141,29,160,70
141,28,160,71
141,28,160,71
140,28,160,72
137,29,161,73
136,29,163,72
137,30,160,73
138,30,161,71
138,31,161,70
136,31,161,72
135,31,162,72
136,30,163,71
135,31,163,71
137,29,165,69
138,29,162,71
139,29,162,70
140,29,161,70
143,30,157,70
142,30,160,68
143,31,160,66
142,29,162,67
142,29,161,68
143,28,163,66
142,27,165,66
140,27,165,68
135,27,169,69
137,27,166,70
138,27,167,68
139,27,167,67
138,27,166,69
138,26,166,70
139,28,161,72
140,28,160,72
139,27,162,72
137,28,162,73
141,27,161,71
141,27,160,72
141,27,161,71
141,28,160,71
143,28,157,72
145,28,157,70
144,28,156,72
145,28,155,72
143,28,155,74
145,28,153,74
146,27,153,74
148,28,148,76
149,28,147,76
149,28,146,77
149,26,148,77
