Tipo 1,Tipo 2,Tipo 3,Patogeno
89,119,120,117,131
89,119,120,117,131
89,119,120,117,131
89,119,120,117,131
89,119,120,117,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,119,119,131
88,119,119,119,131
88,119,119,119,131
88,119,119,119,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,120,118,120,131
87,120,118,120,131
87,120,118,120,131
87,120,118,120,131
87,120,118,120,131
87,120,118,120,131
87,120,118,120,131
87,120,118,120,131
87,120,118,120,131
88,119,118,120,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
89,119,118,119,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
90,119,117,119,131
89,119,118,119,131
89,119,118,119,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,119,119,131
89,118,119,119,131
89,118,119,119,131
89,118,119,119,131
89,118,119,119,131
89,118,119,119,131
89,118,119,119,131
89,118,120,118,131
89,118,120,118,131
89,118,119,119,131
89,118,119,119,131
89,118,119,119,131
89,118,119,119,131
89,118,119,119,131
89,118,119,119,131
89,118,119,119,131
89,118,119,119,131
89,118,119,119,131
89,118,119,119,131
89,118,119,119,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,120,117,131
90,118,120,117,131
90,118,120,117,131
90,118,120,117,131
90,118,120,117,131
90,118,120,117,131
90,118,120,117,131
90,118,120,117,131
90,118,120,117,131
90,118,120,117,131
90,118,120,117,131
90,118,119,118,131
90,118,120,117,131
90,118,120,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,120,119,131
89,117,120,119,131
89,117,120,119,131
89,117,120,119,131
89,117,120,119,131
89,117,120,119,131
89,117,120,119,131
89,117,120,119,131
89,117,120,119,131
89,117,120,119,131
89,117,120,119,131
89,117,120,119,131
89,117,120,119,131
89,117,120,119,131
89,117,120,119,131
89,117,120,119,131
89,117,120,119,131
89,118,119,119,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,118,120,131
89,118,117,121,131
89,118,117,121,131
89,118,117,121,131
89,118,117,121,131
89,118,117,121,131
89,118,117,121,131
89,118,117,121,131
89,118,117,121,131
89,118,117,121,131
89,118,117,121,131
89,118,117,121,131
89,118,117,121,131
89,118,117,121,131
89,118,117,121,131
90,118,117,120,131
90,118,117,120,131
90,118,117,120,131
90,118,117,120,131
90,118,117,120,131
90,118,117,120,131
90,118,117,120,131
90,118,117,120,131
90,118,117,120,131
90,118,117,120,131
90,118,117,120,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,118,118,119,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
90,117,118,120,131
89,117,118,121,131
89,117,118,121,131
89,117,118,121,131
90,116,118,121,131
90,116,118,121,131
90,116,118,121,131
90,116,118,121,131
90,116,118,121,131
90,116,118,121,131
90,116,118,121,131
90,116,118,121,131
90,116,118,121,131
90,116,118,121,131
90,115,118,122,131
90,115,118,122,131
90,116,118,121,131
90,116,118,121,131
90,116,118,121,131
90,116,118,121,131
90,116,118,121,131
90,116,118,121,131
90,116,118,121,131
90,117,118,120,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,117,118,119,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,118,120,131
91,116,119,119,131
91,116,119,119,131
91,116,119,119,131
91,116,119,119,131
91,116,119,119,131
91,116,119,119,131
91,116,119,119,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,120,118,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,117,121,117,131
90,116,122,117,131
90,116,122,117,131
90,116,122,117,131
90,116,122,117,131
90,116,122,117,131
90,116,122,117,131
90,116,122,117,131
90,116,122,117,131
90,116,122,117,131
90,116,122,117,131
90,116,122,117,131
90,116,122,117,131
90,116,122,117,131
90,116,122,117,131
90,116,122,117,131
90,116,122,117,131
90,116,122,117,131
90,116,122,117,131
90,116,122,117,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,120,119,131
90,116,120,119,131
90,116,120,119,131
90,116,120,119,131
90,116,120,119,131
90,116,120,119,131
90,116,120,119,131
90,116,120,119,131
90,116,120,119,131
90,116,120,119,131
90,116,120,119,131
90,116,120,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,121,119,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,122,118,131
89,116,121,119,131
89,116,121,119,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
89,117,121,118,131
90,117,120,118,131
90,117,120,118,131
90,117,120,118,131
90,117,120,118,131
90,117,120,118,131
90,117,120,118,131
90,117,120,118,131
90,117,120,118,131
90,117,120,118,131
90,117,120,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,121,118,131
90,116,122,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
91,116,121,117,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,116,121,116,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
92,117,121,115,131
91,117,121,116,131
91,117,121,116,131
91,116,121,117,131
91,116,121,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,120,117,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,116,119,118,131
92,117,119,117,131
92,117,119,117,131
93,117,118,117,131
93,117,118,117,131
93,117,118,117,131
93,117,118,117,131
93,117,118,117,131
93,117,118,117,131
93,117,118,117,131
93,117,118,117,131
93,117,118,117,131
94,117,118,116,131
94,117,118,116,131
94,117,118,116,131
94,117,118,116,131
94,117,118,116,131
94,117,118,116,131
94,117,118,116,131
94,117,118,116,131
94,117,118,116,131
94,117,118,116,131
94,117,118,116,131
94,117,118,116,131
94,117,118,116,131
94,117,118,116,131
94,117,118,116,131
94,117,118,116,131
94,117,118,116,131
93,118,118,116,131
93,118,118,116,131
93,118,118,116,131
93,118,118,116,131
93,118,118,116,131
93,118,118,116,131
93,118,118,116,131
93,118,118,116,131
93,118,118,116,131
93,118,118,116,131
93,118,118,116,131
93,118,118,116,131
93,118,118,116,131
93,118,118,116,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
93,119,118,115,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,119,118,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,117,116,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
93,120,116,116,131
92,121,116,116,131
92,121,116,116,131
92,121,116,116,131
92,121,116,116,131
92,121,116,116,131
92,121,116,116,131
92,121,116,116,131
92,121,116,116,131
92,121,116,116,131
92,121,116,116,131
92,121,116,116,131
92,121,116,116,131
92,121,116,116,131
92,121,116,116,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,116,117,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
92,120,115,118,131
91,120,116,118,131
91,120,116,118,131
91,120,116,118,131
91,120,116,118,131
91,120,116,118,131
91,120,116,118,131
91,120,116,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,117,118,131
91,119,118,117,131
91,119,118,117,131
91,119,118,117,131
91,119,118,117,131
91,119,118,117,131
91,119,118,117,131
91,120,118,116,131
91,119,118,117,131
91,119,118,117,131
91,119,118,117,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,119,118,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,118,119,118,131
90,119,119,117,131
90,119,119,117,131
90,119,119,117,131
90,119,119,117,131
90,119,119,117,131
90,119,119,117,131
90,119,119,117,131
90,119,119,117,131
89,119,120,117,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,119,120,118,131
88,118,120,119,131
88,118,120,119,131
88,118,120,119,131
88,118,120,119,131
88,118,120,119,131
88,118,119,120,131
88,118,119,120,131
88,118,119,120,131
88,118,119,120,131
88,118,119,120,131
88,118,119,120,131
88,118,119,120,131
88,118,119,120,131
87,118,119,121,131
87,118,119,121,131
87,119,118,121,131
87,119,118,121,131
87,119,118,121,131
87,119,118,121,131
87,119,118,121,131
87,119,118,121,131
87,119,118,121,131
87,119,118,121,131
87,119,118,121,131
87,119,118,121,131
87,119,118,121,131
87,119,118,121,131
87,119,118,121,131
87,119,118,121,131
87,119,118,121,131
87,119,118,121,131
87,119,118,121,131
87,119,118,121,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,120,119,131
87,119,120,119,131
87,119,120,119,131
87,119,120,119,131
87,119,120,119,131
87,119,120,119,131
87,119,120,119,131
87,119,120,119,131
87,119,120,119,131
87,119,120,119,131
87,119,120,119,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,120,120,131
86,119,121,119,131
86,119,121,119,131
86,119,121,119,131
86,119,121,119,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,121,118,131
87,119,120,119,131
87,119,120,119,131
87,119,120,119,131
87,119,120,119,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
87,119,119,120,131
