Tipo 1,Tipo 2,Tipo 3,Patogeno
113,105,110,134,114
113,105,110,134,114
112,105,110,135,114
111,106,110,135,114
111,106,110,135,114
111,106,110,135,114
111,106,110,135,114
111,106,110,135,114
111,106,110,135,114
111,106,110,135,114
111,106,110,135,114
111,106,110,135,114
111,106,110,135,114
111,106,110,135,114
111,106,110,135,114
111,106,110,135,114
111,106,110,135,114
111,106,110,135,114
111,107,109,135,114
111,107,109,135,114
111,108,109,134,114
111,108,109,134,114
111,108,109,134,114
111,108,109,134,114
111,108,109,134,114
111,108,109,134,114
111,108,109,134,114
111,108,109,134,114
111,108,109,134,114
111,108,109,134,114
111,108,109,134,114
111,108,109,134,114
111,108,109,134,114
111,108,109,134,114
111,108,109,134,114
111,108,109,134,114
111,108,109,134,114
111,108,109,134,114
110,108,109,135,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,110,135,114
110,107,110,135,114
110,107,110,135,114
110,107,111,134,114
110,107,111,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
110,107,111,134,114
111,107,111,133,114
111,107,111,133,114
111,107,111,133,114
111,107,111,133,114
111,107,111,133,114
111,107,111,133,114
111,107,111,133,114
111,107,111,133,114
111,107,111,133,114
111,107,111,133,114
111,107,111,133,114
111,107,111,133,114
111,107,111,133,114
111,107,111,133,114
111,107,111,133,114
111,107,111,133,114
111,107,111,133,114
111,107,110,134,114
111,107,110,134,114
111,107,110,134,114
111,107,110,134,114
111,107,110,134,114
111,107,110,134,114
111,107,110,134,114
110,107,110,135,114
110,107,110,135,114
110,107,110,135,114
110,107,110,135,114
110,107,110,135,114
110,107,110,135,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,107,109,136,114
110,106,109,137,114
110,106,109,137,114
110,106,109,137,114
110,106,109,137,114
110,106,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,106,109,138,114
109,106,109,138,114
109,106,109,138,114
109,106,109,138,114
109,106,109,138,114
109,106,109,138,114
109,106,110,137,114
109,106,110,137,114
109,106,110,137,114
109,106,110,137,114
109,106,110,137,114
109,106,110,137,114
109,106,110,137,114
109,106,110,137,114
109,106,110,137,114
109,106,110,137,114
109,106,110,137,114
109,106,110,137,114
109,106,110,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
109,107,109,137,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
108,107,109,138,114
107,107,109,139,114
107,107,109,139,114
107,107,109,139,114
107,107,109,139,114
107,107,109,139,114
107,107,109,139,114
107,107,109,139,114
107,107,109,139,114
107,107,109,139,114
107,107,110,138,114
107,107,110,138,114
107,107,110,138,114
107,107,110,138,114
107,107,110,138,114
107,107,110,138,114
107,107,110,138,114
107,107,110,138,114
107,107,110,138,114
107,107,110,138,114
107,107,110,138,114
107,107,111,137,114
107,107,111,137,114
107,106,111,138,114
107,106,111,138,114
107,106,111,138,114
107,106,111,138,114
107,105,112,138,114
107,105,112,138,114
107,105,112,138,114
107,105,112,138,114
107,105,112,138,114
107,105,112,138,114
108,105,112,137,114
108,105,112,137,114
108,105,112,137,114
108,105,112,137,114
108,105,112,137,114
108,105,112,137,114
108,105,112,137,114
108,105,112,137,114
108,105,112,137,114
109,104,112,137,114
109,104,112,137,114
109,104,112,137,114
109,105,112,136,114
109,105,112,136,114
109,105,112,136,114
109,105,112,136,114
109,105,112,136,114
109,105,112,136,114
109,105,112,136,114
109,104,112,137,114
109,104,112,137,114
109,104,112,137,114
109,104,112,137,114
109,104,112,137,114
109,104,112,137,114
109,104,112,137,114
109,104,112,137,114
109,104,112,137,114
109,104,112,137,114
109,104,112,137,114
109,104,112,137,114
109,104,113,136,114
109,104,113,136,114
109,104,113,136,114
109,104,113,136,114
109,104,113,136,114
109,104,113,136,114
109,104,113,136,114
108,104,113,137,114
109,104,113,136,114
109,104,113,136,114
109,104,113,136,114
109,104,113,136,114
109,104,113,136,114
109,104,113,136,114
109,104,113,136,114
109,104,113,136,114
109,104,113,136,114
109,104,113,136,114
109,105,113,135,114
109,105,113,135,114
109,105,113,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
108,105,114,135,114
107,105,114,136,114
108,105,113,136,114
109,105,113,135,114
109,105,113,135,114
109,105,113,135,114
109,105,113,135,114
109,105,113,135,114
109,105,113,135,114
109,105,113,135,114
109,105,113,135,114
109,105,113,135,114
109,105,113,135,114
109,105,113,135,114
109,105,113,135,114
109,105,113,135,114
109,105,113,135,114
109,105,113,135,114
109,105,113,135,114
109,105,113,135,114
109,106,112,135,114
109,106,112,135,114
109,106,112,135,114
109,106,112,135,114
109,106,112,135,114
109,106,112,135,114
109,106,112,135,114
109,106,112,135,114
109,106,112,135,114
109,106,112,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,112,134,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,107,111,135,114
109,106,111,136,114
109,106,111,136,114
109,106,111,136,114
109,106,111,136,114
109,106,111,136,114
109,106,111,136,114
109,106,111,136,114
109,106,111,136,114
109,106,111,136,114
109,106,111,136,114
109,106,111,136,114
109,106,111,136,114
109,106,111,136,114
109,106,111,136,114
109,106,111,136,114
109,106,111,136,114
108,106,111,137,114
108,106,111,137,114
108,107,110,137,114
108,107,110,137,114
108,107,110,137,114
108,107,110,137,114
108,107,110,137,114
108,107,110,137,114
108,107,110,137,114
108,107,110,137,114
108,107,110,137,114
108,107,110,137,114
108,107,110,137,114
108,107,110,137,114
108,107,110,137,114
108,107,110,137,114
108,107,110,137,114
108,107,110,137,114
108,107,110,137,114
107,107,110,138,114
107,107,110,138,114
107,107,110,138,114
107,107,110,138,114
108,107,110,137,114
108,107,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
107,108,110,137,114
108,108,110,136,114
108,108,110,136,114
108,108,110,136,114
108,108,110,136,114
108,108,110,136,114
108,108,110,136,114
108,108,110,136,114
108,108,110,136,114
108,108,110,136,114
108,108,110,136,114
108,108,110,136,114
108,108,110,136,114
108,109,110,135,114
108,109,110,135,114
108,109,110,135,114
108,109,110,135,114
108,109,110,135,114
108,109,110,135,114
108,109,110,135,114
108,109,110,135,114
108,109,110,135,114
108,109,110,135,114
108,109,110,135,114
108,109,110,135,114
108,109,110,135,114
108,109,110,135,114
108,109,110,135,114
108,109,110,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
108,110,109,135,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
107,110,109,136,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,110,109,137,114
106,109,109,138,114
106,109,109,138,114
106,109,109,138,114
106,109,109,138,114
106,109,109,138,114
106,109,109,138,114
106,110,108,138,114
106,110,108,138,114
106,110,108,138,114
106,110,108,138,114
107,110,107,138,114
107,110,107,138,114
107,110,107,138,114
107,110,106,139,114
107,110,106,139,114
107,110,106,139,114
107,110,106,139,114
107,110,106,139,114
107,110,106,139,114
107,110,106,139,114
107,110,106,139,114
107,110,106,139,114
107,110,106,139,114
107,110,106,139,114
107,110,106,139,114
107,110,106,139,114
107,110,106,139,114
107,110,106,139,114
107,110,106,139,114
107,110,106,139,114
107,110,106,139,114
106,110,106,140,114
106,110,106,140,114
106,110,106,140,114
106,110,106,140,114
106,110,106,140,114
106,110,106,140,114
105,110,106,141,114
105,110,106,141,114
105,110,106,141,114
105,110,106,141,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
104,110,106,142,114
104,110,105,143,114
104,110,105,143,114
104,110,105,143,114
104,110,105,143,114
104,110,105,143,114
104,110,105,143,114
104,110,105,143,114
105,110,105,142,114
106,110,105,141,114
107,110,105,140,114
107,110,105,140,114
107,110,105,140,114
107,110,105,140,114
107,110,105,140,114
107,109,105,141,114
107,109,105,141,114
107,109,105,141,114
107,109,105,141,114
107,109,105,141,114
107,109,105,141,114
107,109,105,141,114
107,109,105,141,114
107,109,105,141,114
107,109,105,141,114
107,109,105,141,114
107,109,105,141,114
107,109,105,141,114
107,109,105,141,114
107,109,105,141,114
107,109,105,141,114
107,109,105,141,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
106,109,105,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
106,109,106,141,114
105,109,106,142,114
105,109,106,142,114
105,109,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,107,106,143,114
106,107,106,143,114
106,107,106,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,107,143,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
104,107,108,143,114
104,107,108,143,114
104,107,108,143,114
104,108,108,142,114
104,108,108,142,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,107,142,114
105,108,107,142,114
105,108,107,142,114
105,108,106,143,114
105,108,106,143,114
105,108,106,143,114
105,108,106,143,114
105,108,106,143,114
105,108,106,143,114
105,108,106,143,114
105,108,106,143,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
106,108,106,142,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,108,105,141,114
108,107,105,142,114
109,107,105,141,114
109,107,105,141,114
109,107,105,141,114
109,107,105,141,114
109,107,105,141,114
109,107,105,141,114
109,107,105,141,114
109,107,105,141,114
109,107,105,141,114
109,107,105,141,114
109,107,105,141,114
109,107,105,141,114
109,107,105,141,114
109,107,105,141,114
109,107,105,141,114
109,107,105,141,114
109,107,105,141,114
109,107,105,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,105,142,114
109,106,105,142,114
109,106,105,142,114
109,106,105,142,114
109,106,105,142,114
109,106,105,142,114
109,106,105,142,114
109,106,105,142,114
109,106,105,142,114
109,106,105,142,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
110,106,105,141,114
109,106,105,142,114
109,106,105,142,114
109,106,105,142,114
109,106,105,142,114
109,106,105,142,114
109,106,105,142,114
109,105,106,142,114
109,105,106,142,114
109,105,106,142,114
109,105,106,142,114
110,105,106,141,114
110,105,106,141,114
110,105,106,141,114
110,105,106,141,114
110,105,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
109,106,106,141,114
108,107,106,141,114
108,107,106,141,114
108,107,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
107,108,106,141,114
106,108,107,141,114
106,108,107,141,114
106,108,107,141,114
106,108,107,141,114
106,108,107,141,114
106,108,107,141,114
106,108,107,141,114
106,108,107,141,114
106,108,107,141,114
106,108,107,141,114
106,108,107,141,114
106,108,107,141,114
106,108,107,141,114
106,108,107,141,114
106,108,108,140,114
106,108,108,140,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,108,108,141,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,107,108,142,114
105,106,109,142,114
105,106,109,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,106,110,142,114
104,105,110,143,114
103,105,110,144,114
103,105,110,144,114
103,105,110,144,114
103,105,110,144,114
103,105,110,144,114
103,106,110,143,114
103,106,110,143,114
103,106,110,143,114
103,106,110,143,114
103,106,110,143,114
103,106,110,143,114
103,106,110,143,114
103,106,110,143,114
103,106,110,143,114
103,106,110,143,114
103,106,110,143,114
103,106,110,143,114
103,106,110,143,114
103,105,110,144,114
103,105,110,144,114
103,105,110,144,114
103,105,110,144,114
103,105,110,144,114
103,105,110,144,114
103,105,110,144,114
103,105,110,144,114
103,105,110,144,114
104,105,110,143,114
104,105,110,143,114
104,105,110,143,114
104,105,110,143,114
103,105,110,144,114
103,105,110,144,114
